date,name,group,value
2012-01-01,Bobruisk,Belarus,216825
2012-01-01,Borisov,Belarus,145769
2012-01-01,Brest,Belarus,323674
2012-01-01,Gomel,Belarus,501719
2012-01-01,Grodno,Belarus,349543
2012-01-01,MINSK,Belarus,1893063
2012-01-01,Mogilev,Belarus,365101
2012-01-01,Mozir,Belarus,110932
2012-01-01,Novopolotsk,Belarus,100792
2012-01-01,Orsha,Belarus,116898
2012-01-01,Pinsk,Belarus,134924
2012-01-01,Soligorsk,Belarus,104352
2012-01-01,Vitebsk,Belarus,360707
2011-01-01,Baranovichi,Belarus,169468
2011-01-01,Bobruisk,Belarus,216093
2011-01-01,Borisov,Belarus,146159
2011-01-01,Brest,Belarus,318372
2011-01-01,Gomel,Belarus,504500
2011-01-01,Grodno,Belarus,342444
2011-01-01,MINSK,Belarus,1874579
2011-01-01,Mogilev,Belarus,362140
2011-01-01,Mozir,Belarus,110307
2011-01-01,Novopolotsk,Belarus,105604
2011-01-01,Orsha,Belarus,132477
2011-01-01,Pinsk,Belarus,133298
2011-01-01,Soligorsk,Belarus,103525
2011-01-01,Vitebsk,Belarus,364391
2010-01-01,Baranovichi,Belarus,168596
2010-01-01,Bobruisk,Belarus,215474
2010-01-01,Borisov,Belarus,146745
2010-01-01,Brest,Belarus,313333
2010-01-01,Gomel,Belarus,497650
2010-01-01,Grodno,Belarus,334299
2010-01-01,MINSK,Belarus,1853888
2010-01-01,Mogilev,Belarus,359853
2010-01-01,Mozir,Belarus,109524
2010-01-01,Novopolotsk,Belarus,104624
2010-01-01,Orsha,Belarus,132654
2010-01-01,Pinsk,Belarus,131511
2010-01-01,Soligorsk,Belarus,102685
2010-01-01,Vitebsk,Belarus,359742
2009-01-01,Baranovichi,Belarus,168240
2009-01-01,Baranovichi,Belarus,168858
2009-01-01,Baranovichi,Belarus,169531
2009-01-01,Bobruisk,Belarus,215092
2009-01-01,Bobruisk,Belarus,218993
2009-01-01,Bobruisk,Belarus,219036
2009-01-01,Borisov,Belarus,147381
2009-01-01,Borisov,Belarus,150006
2009-01-01,Borisov,Belarus,149768
2009-01-01,Brest,Belarus,309764
2009-01-01,Brest,Belarus,318043
2009-01-01,Brest,Belarus,320819
2009-01-01,Gomel,Belarus,482652
2009-01-01,Gomel,Belarus,492136
2009-01-01,Gomel,Belarus,498727
2009-01-01,Gomel,Belarus,502477
2009-01-01,Grodno,Belarus,327540
2009-01-01,Grodno,Belarus,338244
2009-01-01,Grodno,Belarus,342530
2009-01-01,Lida,Belarus,97629
2009-01-01,MINSK,Belarus,1836808
2009-01-01,MINSK,Belarus,1829084
2009-01-01,MINSK,Belarus,1843743
2009-01-01,Mogilev,Belarus,358279
2009-01-01,Mogilev,Belarus,371982
2009-01-01,Mogilev,Belarus,372651
2009-01-01,Mozir,Belarus,108792
2009-01-01,Mozir,Belarus,112165
2009-01-01,Mozir,Belarus,112713
2009-01-01,Novopolotsk,Belarus,98138
2009-01-01,Novopolotsk,Belarus,104080
2009-01-01,Novopolotsk,Belarus,107068
2009-01-01,Novopolotsk,Belarus,107140
2009-01-01,Orsha,Belarus,117225
2009-01-01,Orsha,Belarus,132725
2009-01-01,Orsha,Belarus,138569
2009-01-01,Orsha,Belarus,138386
2009-01-01,Pinsk,Belarus,130355
2009-01-01,Pinsk,Belarus,131220
2009-01-01,Pinsk,Belarus,132149
2009-01-01,Soligorsk,Belarus,102297
2009-01-01,Soligorsk,Belarus,101395
2009-01-01,Soligorsk,Belarus,101581
2009-01-01,Vitebsk,Belarus,347928
2009-01-01,Vitebsk,Belarus,355062
2009-01-01,Vitebsk,Belarus,355746
2009-01-01,Vitebsk,Belarus,358052
2008-01-01,Baranovichi,Belarus,168280
2008-01-01,Bobruisk,Belarus,218415
2008-01-01,Borisov,Belarus,149835
2008-01-01,Brest,Belarus,314843
2008-01-01,Gomel,Belarus,495128
2008-01-01,Grodno,Belarus,325835
2008-01-01,MINSK,Belarus,1814822
2008-01-01,Mogilev,Belarus,370638
2008-01-01,Mozir,Belarus,111903
2008-01-01,Novopolotsk,Belarus,106700
2008-01-01,Orsha,Belarus,138767
2008-01-01,Pinsk,Belarus,130357
2008-01-01,Soligorsk,Belarus,101091
2008-01-01,Vitebsk,Belarus,354413
2006-01-01,Baranovichi,Belarus,167911
2006-01-01,Bobruisk,Belarus,218756
2006-01-01,Borisov,Belarus,149788
2006-01-01,Brest,Belarus,302348
2006-01-01,Gomel,Belarus,492032
2006-01-01,Grodno,Belarus,320166
2006-01-01,Lida,Belarus,96278
2006-01-01,MINSK,Belarus,1789098
2006-01-01,Mogilev,Belarus,368481
2006-01-01,Mozir,Belarus,111693
2006-01-01,Novopolotsk,Belarus,106764
2006-01-01,Orsha,Belarus,139994
2006-01-01,Pinsk,Belarus,129779
2006-01-01,Soligorsk,Belarus,100805
2006-01-01,Vitebsk,Belarus,352247
2004-01-01,Baranovichi,Belarus,168312
2004-01-01,Bobruisk,Belarus,220062
2004-01-01,Borisov,Belarus,150148
2004-01-01,Brest,Belarus,300124
2004-01-01,Gomel,Belarus,492150
2004-01-01,Grodno,Belarus,316735
2004-01-01,MINSK,Belarus,1765773
2004-01-01,Mogilev,Belarus,366873
2004-01-01,Mozir,Belarus,111724
2004-01-01,Novopolotsk,Belarus,106928
2004-01-01,Orsha,Belarus,141135
2004-01-01,Pinsk,Belarus,130268
2004-01-01,Soligorsk,Belarus,101033
2004-01-01,Vitebsk,Belarus,350820
2003-01-01,Baranovichi,Belarus,168765
2003-01-01,Bobruisk,Belarus,220972
2003-01-01,Borisov,Belarus,150474
2003-01-01,Brest,Belarus,297301
2003-01-01,Gomel,Belarus,491826
2003-01-01,Grodno,Belarus,313584
2003-01-01,MINSK,Belarus,1733854
2003-01-01,Mogilev,Belarus,364587
2003-01-01,Mozir,Belarus,111591
2003-01-01,Novopolotsk,Belarus,107117
2003-01-01,Orsha,Belarus,140643
2003-01-01,Pinsk,Belarus,130711
2003-01-01,Soligorsk,Belarus,101534
2003-01-01,Vitebsk,Belarus,350693
1999-01-01,Baranovichi,Belarus,167419
1999-01-01,Bobruisk,Belarus,220653
1999-01-01,Borisov,Belarus,150730
1999-01-01,Brest,Belarus,286438
1999-01-01,Gomel,Belarus,475486
1999-01-01,Grodno,Belarus,301622
1999-01-01,Lida,Belarus,100714
1999-01-01,MINSK,Belarus,1677137
1999-01-01,Mogilev,Belarus,356457
1999-01-01,Mozir,Belarus,109784
1999-01-01,Novopolotsk,Belarus,105648
1999-01-01,Orsha,Belarus,123861
1999-01-01,Pinsk,Belarus,129935
1999-01-01,Soligorsk,Belarus,100930
1999-01-01,Vitebsk,Belarus,340710
2011-01-01,Anderlecht,Belgium,110671
2011-01-01,Antwerpen (Anvers),Belgium,503138
2011-01-01,Antwerpen (Anvers),Belgium,690015
2011-01-01,Brugge,Belgium,117377
2011-01-01,BRUXELLES (BRUSSEL),Belgium,177307
2011-01-01,BRUXELLES (BRUSSEL),Belgium,1561395
2011-01-01,Charleroi,Belgium,204540
2011-01-01,Charleroi,Belgium,292441
2011-01-01,Gent (Gand),Belgium,248739
2011-01-01,Gent (Gand),Belgium,280528
2011-01-01,Liège (Luik),Belgium,196272
2011-01-01,Liège (Luik),Belgium,493283
2011-01-01,Namur,Belgium,110558
2011-01-01,Schaerbeek,Belgium,127909
2009-01-01,Anderlecht,Belgium,103009
2009-01-01,Antwerpen (Anvers),Belgium,480721
2009-01-01,Antwerpen (Anvers),Belgium,699039
2009-01-01,Brugge,Belgium,116855
2009-01-01,Brugge,Belgium,116855
2009-01-01,BRUXELLES (BRUSSEL),Belgium,155526
2009-01-01,BRUXELLES (BRUSSEL),Belgium,1486414
2009-01-01,Charleroi,Belgium,202416
2009-01-01,Charleroi,Belgium,289664
2009-01-01,Gent (Gand),Belgium,241708
2009-01-01,Gent (Gand),Belgium,273000
2009-01-01,Liège (Luik),Belgium,191624
2009-01-01,Liège (Luik),Belgium,483777
2009-01-01,Namur,Belgium,108733
2009-01-01,Namur,Belgium,108733
2009-01-01,Schaerbeek,Belgium,119754
2007-01-01,Antwerpen (Anvers),Belgium,469137
2007-01-01,Antwerpen (Anvers),Belgium,686554
2007-01-01,Brugge,Belgium,117028
2007-01-01,BRUXELLES (BRUSSEL),Belgium,147395
2007-01-01,BRUXELLES (BRUSSEL),Belgium,1441201
2007-01-01,Charleroi,Belgium,201572
2007-01-01,Charleroi,Belgium,288461
2007-01-01,Gent (Gand),Belgium,236197
2007-01-01,Gent (Gand),Belgium,267014
2007-01-01,Liège (Luik),Belgium,189505
2007-01-01,Liège (Luik),Belgium,479484
2007-01-01,Namur,Belgium,107796
2007-01-01,Schaerbeek,Belgium,114766
2006-01-01,Antwerpen (Anvers),Belgium,461496
2006-01-01,Brugge,Belgium,117224
2006-01-01,BRUXELLES (BRUSSEL),Belgium,144784
2006-01-01,BRUXELLES (BRUSSEL),Belgium,1018804
2006-01-01,Charleroi,Belgium,201300
2006-01-01,Gent (Gand),Belgium,233120
2006-01-01,Liège (Luik),Belgium,187086
2006-01-01,Namur,Belgium,107178
2001-01-01,Antwerpen (Anvers),Belgium,447664
2001-01-01,Antwerpen (Anvers),Belgium,663623
2001-01-01,Brugge,Belgium,116868
2001-01-01,Brugge,Belgium,116868
2001-01-01,BRUXELLES (BRUSSEL),Belgium,135875
2001-01-01,BRUXELLES (BRUSSEL),Belgium,1359557
2001-01-01,Charleroi,Belgium,200389
2001-01-01,Charleroi,Belgium,286856
2001-01-01,Gent (Gand),Belgium,225422
2001-01-01,Gent (Gand),Belgium,255793
2001-01-01,Liège (Luik),Belgium,184604
2001-01-01,Liège (Luik),Belgium,471845
2001-01-01,Namur,Belgium,105327
2001-01-01,Namur,Belgium,105327
2001-01-01,Schaerbeek,Belgium,107488
2000-01-01,Antwerpen (Anvers),Belgium,445570
2000-01-01,Brugge,Belgium,116559
2000-01-01,BRUXELLES (BRUSSEL),Belgium,964405
2000-01-01,Charleroi,Belgium,200233
2000-01-01,Gent (Gand),Belgium,224685
2000-01-01,Liège (Luik),Belgium,184550
2000-01-01,Namur,Belgium,105248
2010-01-01,HAMILTON,Bermuda,3686
2010-01-01,Town of St. George,Bermuda,3398
2000-01-01,HAMILTON,Bermuda,969
2000-01-01,HAMILTON,Bermuda,3461
2000-01-01,Town of St. George,Bermuda,3306
2005-01-01,THIMPHU,Bhutan,79185
2001-01-01,Cochabamba,Bolivia (Plurinational State of),516683
2001-01-01,El Alto,Bolivia (Plurinational State of),647350
2001-01-01,LA PAZ,Bolivia (Plurinational State of),789585
2001-01-01,Oruro,Bolivia (Plurinational State of),201230
2001-01-01,Potosí,Bolivia (Plurinational State of),132966
2001-01-01,Santa Cruz,Bolivia (Plurinational State of),1113582
2001-01-01,SUCRE,Bolivia (Plurinational State of),193876
2001-01-01,Tarija,Bolivia (Plurinational State of),135783
1991-01-01,Banja Luka,Bosnia and Herzegovina,195692
1991-01-01,Banja Luka,Bosnia and Herzegovina,195994
1991-01-01,Doboj,Bosnia and Herzegovina,102549
1991-01-01,Doboj,Bosnia and Herzegovina,102624
1991-01-01,Mostar,Bosnia and Herzegovina,126628
1991-01-01,Mostar,Bosnia and Herzegovina,127034
1991-01-01,Prijedor,Bosnia and Herzegovina,112543
1991-01-01,Prijedor,Bosnia and Herzegovina,112635
1991-01-01,SARAJEVO,Bosnia and Herzegovina,527049
1991-01-01,SARAJEVO,Bosnia and Herzegovina,529021
1991-01-01,Tuzla,Bosnia and Herzegovina,131318
1991-01-01,Tuzla,Bosnia and Herzegovina,131866
1991-01-01,Zenica,Bosnia and Herzegovina,145517
1991-01-01,Zenica,Bosnia and Herzegovina,145837
2011-01-01,Francistown,Botswana,98961
2011-01-01,GABORONE,Botswana,231592
2001-01-01,Francistown,Botswana,101028
2001-01-01,Francistown,Botswana,113315
2001-01-01,GABORONE,Botswana,233136
2001-01-01,GABORONE,Botswana,282150
2010-01-01,Abaeteluba,Brazil,80804
2010-01-01,Abaeteluba,Brazil,82998
2010-01-01,Açailândia,Brazil,78237
2010-01-01,Açailândia,Brazil,78237
2010-01-01,Aguas Lindas de Goiás,Brazil,159138
2010-01-01,Aguas Lindas de Goiás,Brazil,159138
2010-01-01,Alagoinhas,Brazil,122324
2010-01-01,Alagoinhas,Brazil,124042
2010-01-01,Almirante Tamandaré,Brazil,98892
2010-01-01,Almirante Tamandaré,Brazil,98892
2010-01-01,Alvorada,Brazil,175575
2010-01-01,Alvorada,Brazil,195673
2010-01-01,Americana,Brazil,209654
2010-01-01,Americana,Brazil,209654
2010-01-01,Ananindeua,Brazil,470819
2010-01-01,Ananindeua,Brazil,470819
2010-01-01,Anápolis,Brazil,325163
2010-01-01,Anápolis,Brazil,328755
2010-01-01,Angra dos Reis,Brazil,65364
2010-01-01,Angra dos Reis,Brazil,163199
2010-01-01,Aparecida de Goiania,Brazil,157296
2010-01-01,Aparecida de Goiania,Brazil,455193
2010-01-01,Apucarana,Brazil,108887
2010-01-01,Apucarana,Brazil,114104
2010-01-01,Aracaju,Brazil,571149
2010-01-01,Aracaju,Brazil,571149
2010-01-01,Araçatuba,Brazil,178077
2010-01-01,Araçatuba,Brazil,178077
2010-01-01,Araguaina,Brazil,142925
2010-01-01,Araguaina,Brazil,142925
2010-01-01,Araguario,Brazil,100753
2010-01-01,Araguario,Brazil,102583
2010-01-01,Arapiraca,Brazil,181481
2010-01-01,Arapiraca,Brazil,181481
2010-01-01,Arapongas,Brazil,101851
2010-01-01,Arapongas,Brazil,101851
2010-01-01,Araraquara,Brazil,143071
2010-01-01,Araraquara,Brazil,202739
2010-01-01,Araras,Brazil,112444
2010-01-01,Araras,Brazil,112444
2010-01-01,Araruama,Brazil,76872
2010-01-01,Araruama,Brazil,106486
2010-01-01,Araucária,Brazil,109484
2010-01-01,Araucária,Brazil,110205
2010-01-01,Atibaia,Brazil,115229
2010-01-01,Atibaia,Brazil,115229
2010-01-01,Bacabal,Brazil,77860
2010-01-01,Bacabal,Brazil,77860
2010-01-01,Bagé,Brazil,97765
2010-01-01,Bagé,Brazil,97765
2010-01-01,Balneário Camboriú,Brazil,108089
2010-01-01,Balneário Camboriú,Brazil,108089
2010-01-01,Barbacena,Brazil,107207
2010-01-01,Barbacena,Brazil,115568
2010-01-01,Barra Mansa,Brazil,171125
2010-01-01,Barra Mansa,Brazil,176230
2010-01-01,Barreiras,Brazil,123741
2010-01-01,Barreiras,Brazil,123741
2010-01-01,Barretos,Brazil,108306
2010-01-01,Barretos,Brazil,108686
2010-01-01,Barueri,Brazil,112726
2010-01-01,Barueri,Brazil,240749
2010-01-01,Bauru,Brazil,337094
2010-01-01,Bauru,Brazil,338186
2010-01-01,Belém,Brazil,143474
2010-01-01,Belém,Brazil,1381475
2010-01-01,Belford Roxo,Brazil,469332
2010-01-01,Belford Roxo,Brazil,469332
2010-01-01,Belo Horizonte,Brazil,1433244
2010-01-01,Belo Horizonte,Brazil,2375151
2010-01-01,Bento Gonçalves,Brazil,96830
2010-01-01,Bento Gonçalves,Brazil,99104
2010-01-01,Betim,Brazil,375331
2010-01-01,Betim,Brazil,375331
2010-01-01,Birigui,Brazil,105487
2010-01-01,Birigui,Brazil,105487
2010-01-01,Blumenou,Brazil,248655
2010-01-01,Blumenou,Brazil,294821
2010-01-01,Boa Vista,Brazil,277799
2010-01-01,Boa Vista,Brazil,277799
2010-01-01,Botucatu,Brazil,115606
2010-01-01,Botucatu,Brazil,122744
2010-01-01,Bragança,Brazil,65739
2010-01-01,Bragança,Brazil,72621
2010-01-01,Bragança Paulista,Brazil,142255
2010-01-01,Bragança Paulista,Brazil,142255
2010-01-01,BRASILIA,Brazil,2481272
2010-01-01,BRASILIA,Brazil,2481272
2010-01-01,Brusque,Brazil,102025
2010-01-01,Brusque,Brazil,102025
2010-01-01,Cabo de Santo Agostinho,Brazil,95979
2010-01-01,Cabo de Santo Agostinho,Brazil,167783
2010-01-01,Cabo Frio,Brazil,140269
2010-01-01,Cabo Frio,Brazil,140486
2010-01-01,Cachoeirinha,Brazil,118278
2010-01-01,Cachoeirinha,Brazil,118278
2010-01-01,Cachoeiro de Itapemirim,Brazil,162947
2010-01-01,Cachoeiro de Itapemirim,Brazil,173589
2010-01-01,Camacari,Brazil,161226
2010-01-01,Camacari,Brazil,231973
2010-01-01,Camaragibe,Brazil,144466
2010-01-01,Camaragibe,Brazil,144466
2010-01-01,Cametá,Brazil,40024
2010-01-01,Cametá,Brazil,52838
2010-01-01,Campina Grande,Brazil,355014
2010-01-01,Campina Grande,Brazil,367209
2010-01-01,Campinas,Brazil,952659
2010-01-01,Campinas,Brazil,1061540
2010-01-01,Campo Grande,Brazil,774202
2010-01-01,Campo Grande,Brazil,776242
2010-01-01,Campo Largo,Brazil,76002
2010-01-01,Campo Largo,Brazil,94171
2010-01-01,Campos dos Goytacazes,Brazil,356608
2010-01-01,Campos dos Goytacazes,Brazil,418725
2010-01-01,Canoas,Brazil,323827
2010-01-01,Canoas,Brazil,323827
2010-01-01,Carapicuíba,Brazil,230355
2010-01-01,Carapicuíba,Brazil,369584
2010-01-01,Caraguatatuba,Brazil,55414
2010-01-01,Caraguatatuba,Brazil,96612
2010-01-01,Cariacica,Brazil,115513
2010-01-01,Cariacica,Brazil,337643
2010-01-01,Caruaru,Brazil,277982
2010-01-01,Caruaru,Brazil,279589
2010-01-01,Cascavel,Brazil,266835
2010-01-01,Cascavel,Brazil,270049
2010-01-01,Castanhal,Brazil,149918
2010-01-01,Castanhal,Brazil,153378
2010-01-01,Catanduva,Brazil,111914
2010-01-01,Catanduva,Brazil,111914
2010-01-01,Caucaia,Brazil,149896
2010-01-01,Caucaia,Brazil,290220
2010-01-01,Caxias,Brazil,118534
2010-01-01,Caxias,Brazil,118534
2010-01-01,Caxias do Sul,Brazil,415822
2010-01-01,Caxias do Sul,Brazil,419406
2010-01-01,Chapecó,Brazil,166040
2010-01-01,Chapecó,Brazil,168113
2010-01-01,Codo,Brazil,80924
2010-01-01,Codo,Brazil,81045
2010-01-01,Colatina,Brazil,96028
2010-01-01,Colatina,Brazil,98395
2010-01-01,Colombo,Brazil,203203
2010-01-01,Colombo,Brazil,203203
2010-01-01,Conselheiro Lafaiete,Brazil,110588
2010-01-01,Conselheiro Lafaiete,Brazil,111266
2010-01-01,Contagem,Brazil,379044
2010-01-01,Contagem,Brazil,601400
2010-01-01,Coronel Fabriciano,Brazil,47625
2010-01-01,Coronel Fabriciano,Brazil,102395
2010-01-01,Corumbá,Brazil,91697
2010-01-01,Corumbá,Brazil,93452
2010-01-01,Cotia,Brazil,170507
2010-01-01,Cotia,Brazil,201150
2010-01-01,Crato,Brazil,93469
2010-01-01,Crato,Brazil,100916
2010-01-01,Criciúma,Brazil,133031
2010-01-01,Criciúma,Brazil,189630
2010-01-01,Cubatao,Brazil,118720
2010-01-01,Cubatao,Brazil,118720
2010-01-01,Cuiabá,Brazil,220859
2010-01-01,Cuiabá,Brazil,540814
2010-01-01,Curitiba,Brazil,1751907
2010-01-01,Curitiba,Brazil,1751907
2010-01-01,Diadema,Brazil,386089
2010-01-01,Diadema,Brazil,386089
2010-01-01,Divinópolis,Brazil,202220
2010-01-01,Divinópolis,Brazil,207516
2010-01-01,Dourados,Brazil,173647
2010-01-01,Dourados,Brazil,181005
2010-01-01,Duque de Caxias,Brazil,341304
2010-01-01,Duque de Caxias,Brazil,852138
2010-01-01,Embu,Brazil,240230
2010-01-01,Embu,Brazil,240230
2010-01-01,Eunápolis,Brazil,93413
2010-01-01,Eunápolis,Brazil,93413
2010-01-01,Feira de Santana,Brazil,495516
2010-01-01,Feira de Santana,Brazil,510635
2010-01-01,Ferraz de Vasconcelos,Brazil,111727
2010-01-01,Ferraz de Vasconcelos,Brazil,160754
2010-01-01,Florianópolis,Brazil,249477
2010-01-01,Florianópolis,Brazil,405189
2010-01-01,Formosa,Brazil,88171
2010-01-01,Formosa,Brazil,92023
2010-01-01,Fortaleza,Brazil,862750
2010-01-01,Fortaleza,Brazil,2452185
2010-01-01,Foz do Iguaçu,Brazil,253962
2010-01-01,Foz do Iguaçu,Brazil,253962
2010-01-01,Franca,Brazil,313046
2010-01-01,Franca,Brazil,313046
2010-01-01,Francisco Morato,Brazil,154207
2010-01-01,Francisco Morato,Brazil,154207
2010-01-01,Franco da Rocha,Brazil,121244
2010-01-01,Franco da Rocha,Brazil,121244
2010-01-01,Garanhuns,Brazil,112462
2010-01-01,Garanhuns,Brazil,115356
2010-01-01,Goiânia,Brazil,1296324
2010-01-01,Goiânia,Brazil,1297154
2010-01-01,Governador Valadares,Brazil,245125
2010-01-01,Governador Valadares,Brazil,253300
2010-01-01,Gravatai,Brazil,228093
2010-01-01,Gravatai,Brazil,243497
2010-01-01,Guarapari,Brazil,100528
2010-01-01,Guarapari,Brazil,100528
2010-01-01,Guarapuava,Brazil,142163
2010-01-01,Guarapuava,Brazil,152993
2010-01-01,Guaratinguetá,Brazil,106762
2010-01-01,Guaratinguetá,Brazil,106762
2010-01-01,Guarujá,Brazil,138753
2010-01-01,Guarujá,Brazil,290696
2010-01-01,Guarulhos,Brazil,784971
2010-01-01,Guarulhos,Brazil,1221979
2010-01-01,Hortolandia,Brazil,192692
2010-01-01,Hortolandia,Brazil,192692
2010-01-01,Ibirité,Brazil,83765
2010-01-01,Ibirité,Brazil,158590
2010-01-01,Igarassu,Brazil,91953
2010-01-01,Igarassu,Brazil,93931
2010-01-01,Ilhéus,Brazil,148437
2010-01-01,Ilhéus,Brazil,155281
2010-01-01,Imperatriz,Brazil,234547
2010-01-01,Imperatriz,Brazil,234547
2010-01-01,Indaiatuba,Brazil,199592
2010-01-01,Indaiatuba,Brazil,199592
2010-01-01,Ipatinga,Brazil,148687
2010-01-01,Ipatinga,Brazil,236968
2010-01-01,Itabiraí,Brazil,100300
2010-01-01,Itabiraí,Brazil,102316
2010-01-01,Itaboraí,Brazil,107527
2010-01-01,Itaboraí,Brazil,215327
2010-01-01,Itabuna,Brazil,199749
2010-01-01,Itabuna,Brazil,199749
2010-01-01,Itaguaí,Brazil,104195
2010-01-01,Itaguaí,Brazil,104209
2010-01-01,Itajaí,Brazil,173452
2010-01-01,Itajaí,Brazil,173452
2010-01-01,Itapecerica da Serra,Brazil,151349
2010-01-01,Itapecerica da Serra,Brazil,151349
2010-01-01,Itapetininga,Brazil,123439
2010-01-01,Itapetininga,Brazil,131050
2010-01-01,Itapevi,Brazil,200769
2010-01-01,Itapevi,Brazil,200769
2010-01-01,Itapipoca,Brazil,56330
2010-01-01,Itapipoca,Brazil,66909
2010-01-01,Itaquaquecetuba,Brazil,321770
2010-01-01,Itaquaquecetuba,Brazil,321770
2010-01-01,Itatiba,Brazil,85666
2010-01-01,Itatiba,Brazil,85666
2010-01-01,Itu,Brazil,144269
2010-01-01,Itu,Brazil,144269
2010-01-01,Jaboatao dos Guarapes,Brazil,335371
2010-01-01,Jaboatao dos Guarapes,Brazil,630595
2010-01-01,Jacareí,Brazil,187144
2010-01-01,Jacareí,Brazil,208297
2010-01-01,Jandira,Brazil,108344
2010-01-01,Jandira,Brazil,108344
2010-01-01,Jaraguá do Sul,Brazil,132800
2010-01-01,Jaraguá do Sul,Brazil,132800
2010-01-01,Jaú,Brazil,118895
2010-01-01,Jaú,Brazil,126943
2010-01-01,Jequié,Brazil,136518
2010-01-01,Jequié,Brazil,139426
2010-01-01,Ji-Paraná,Brazil,103256
2010-01-01,Ji-Paraná,Brazil,104858
2010-01-01,Joao Pessoa,Brazil,720954
2010-01-01,Joao Pessoa,Brazil,720954
2010-01-01,Joinville,Brazil,486803
2010-01-01,Joinville,Brazil,497850
2010-01-01,Juazeiro,Brazil,151336
2010-01-01,Juazeiro,Brazil,160775
2010-01-01,Juàzeiro do Norte,Brazil,238889
2010-01-01,Juàzeiro do Norte,Brazil,240128
2010-01-01,Juiz de Fora,Brazil,489801
2010-01-01,Juiz de Fora,Brazil,510378
2010-01-01,Jundiaí,Brazil,354204
2010-01-01,Jundiaí,Brazil,354204
2010-01-01,Lages,Brazil,153676
2010-01-01,Lages,Brazil,153937
2010-01-01,Lauro de Freitas,Brazil,163449
2010-01-01,Lauro de Freitas,Brazil,163449
2010-01-01,Limeira,Brazil,267804
2010-01-01,Limeira,Brazil,267804
2010-01-01,Linhares,Brazil,109653
2010-01-01,Linhares,Brazil,121567
2010-01-01,Londrina,Brazil,485822
2010-01-01,Londrina,Brazil,493520
2010-01-01,Luziânia,Brazil,98752
2010-01-01,Luziânia,Brazil,162807
2010-01-01,Macae,Brazil,194652
2010-01-01,Macae,Brazil,202859
2010-01-01,Macapá,Brazil,369287
