procedureschoice=alcapa_repair,procedureschoice=anomalous_systemic_venous_drainage_repair,procedureschoice=aortic_root_translocation,procedureschoice=aortic_valve_repair,procedureschoice=aorto-pulmonary_window_repair,procedureschoice=arcapa_repair,procedureschoice=arch_repair,procedureschoice=arch_replacement,procedureschoice=arterial_switch,procedureschoice=ascending_aortic_replacement,procedureschoice=asd_closure,procedureschoice=atrial_septectomy,procedureschoice=atrial_switchmustard,procedureschoice=atrial_switchsenning,procedureschoice=av_canal_repaircomplete,procedureschoice=av_canal_repairpartial,procedureschoice=av_canal_repairtransitional,procedureschoice=avrmechanical,procedureschoice=avrstented_bioprosthesis,procedureschoice=bentall,procedureschoice=cabg,procedureschoice=cardiac_massother_than_myxoma,procedureschoice=central_shunt,procedureschoice=chest_closure,procedureschoice=chest_explorationtrauma,procedureschoice=coarctectomy_with_extended_end-to-end_anastomosis,procedureschoice=cor-triatriatum_repair,procedureschoice=coronary_av_fistula_repair,procedureschoice=coronary_detunneling,procedureschoice=debanding,procedureschoice=dks,procedureschoice=double_switch,procedureschoice=ecmo_mechanical_support,procedureschoice=ent,procedureschoice=evacuation_of_pericardial_collection,procedureschoice=excision_of_la_myxoma,procedureschoice=exploration_for_bleeding,procedureschoice=extra-anatomical_bypass_of_coa,procedureschoice=fallot_repair,"procedureschoice=first_stage_switchpab,_bts",procedureschoice=fontan,procedureschoice=freestyle,procedureschoice=general_surgery,procedureschoice=glenn,procedureschoice=homograft_aortic_root_replacement,procedureschoice=lpa_reconstruction,procedureschoice=lvad,procedureschoice=maze_procedure,procedureschoice=mbt_shunt,procedureschoice=mitral_valve_repair,procedureschoice=mpa_reconstruction,procedureschoice=mvrmechanical,procedureschoice=mvrstented_bioprosthesis,procedureschoice=myectomy,procedureschoice=neurosurgery,procedureschoice=norwood,procedureschoice=opcab,procedureschoice=other,procedureschoice=other_cardiac_surgery,procedureschoice=other_non-cardiac_surgery,procedureschoice=pa_banding,procedureschoice=papvc_repair,procedureschoice=pda_closure,procedureschoice=permanent_epicardial_pacemaker,procedureschoice=plastic_surgery,procedureschoice=plication_of_diaphragm,procedureschoice=pulmonary_end-arterectomy,procedureschoice=pulmonary_trans-annular_patch,procedureschoice=pulmonary_valve_replacementfreestyle,procedureschoice=pulmonary_valve_replacementhomograft,procedureschoice=pulmonary_valve_replacementstented_bioprosthesis,procedureschoice=pulmonary_valvotomy,procedureschoice=rastelli,procedureschoice=relief_of_rvoto,procedureschoice=removal_repositioning_of_vad_driveline,procedureschoice=resection_of_subaortic_membrane,procedureschoice=rev,procedureschoice=rewiring,procedureschoice=ross,procedureschoice=rpa_reconstruction,procedureschoice=rupture_sinus_of_valsalva_repair,procedureschoice=rv-pa_conduit,procedureschoice=rvad,procedureschoice=rvot_patch,procedureschoice=supravalvular_as_repair,procedureschoice=surgery_for_emf,procedureschoice=tapvc_repaircardiac,procedureschoice=tapvc_repairinfra_cardiac,procedureschoice=tapvc_repairsupra_cardiac,procedureschoice=tavi,procedureschoice=tracheostomy,procedureschoice=tricuspid_valve_repair,procedureschoice=truncus_arteriosus_repair,procedureschoice=tvrmechanical,procedureschoice=tvrstented_bioprosthesis,procedureschoice=valve-sparing_aortic_root_replacement,procedureschoice=vascular_ring_repair,procedureschoice=vascular_surgery,procedureschoice=vsd_closure,procedureschoice=wound_debridement,date
5.0,2.0,0.0,10.0,1.0,0.0,8.0,4.0,25.0,14.0,40.0,6.0,1.0,0.0,6.0,17.0,4.0,4.0,0.0,0.0,131.0,0.0,2.0,1.0,5.0,16.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,41.0,3.0,0.0,83.0,0.0,12.0,2.0,1.0,0.0,4.0,16.0,104.0,2.0,63.0,4.0,79.0,0.0,0.0,4.0,0.0,6.0,0.0,10.0,3.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0,0.0,6.0,1.0,24.0,0.0,25.0,0.0,0.0,26.0,1.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,5.0,4.0,0.0,5.0,2.0,1.0,100.0,0.0,2012-9-1
5.0,3.0,0.0,12.0,1.0,0.0,9.0,4.0,29.0,14.0,42.0,7.0,1.0,0.0,6.0,18.0,4.0,5.0,0.0,0.0,132.0,0.0,2.0,1.0,5.0,17.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,42.0,3.0,0.0,85.0,0.0,13.0,2.0,4.0,0.0,4.0,19.0,113.0,2.0,70.0,4.0,82.0,0.0,0.0,5.0,0.0,7.0,0.0,11.0,3.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0,0.0,6.0,1.0,26.0,0.0,25.0,0.0,0.0,28.0,1.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,5.0,4.0,0.0,5.0,2.0,1.0,106.0,0.0,2012-10-1
5.0,3.0,0.0,13.0,1.0,0.0,10.0,4.0,31.0,14.0,42.0,9.0,1.0,0.0,8.0,18.0,4.0,5.0,0.0,0.0,141.0,0.0,2.0,1.0,5.0,19.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44.0,3.0,0.0,88.0,0.0,14.0,2.0,4.0,0.0,4.0,21.0,116.0,2.0,75.0,6.0,84.0,0.0,0.0,9.0,0.0,7.0,0.0,13.0,4.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0,0.0,6.0,1.0,27.0,0.0,25.0,0.0,0.0,28.0,1.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,7.0,6.0,4.0,0.0,5.0,2.0,1.0,115.0,0.0,2012-11-1
6.0,3.0,0.0,14.0,2.0,0.0,11.0,4.0,33.0,14.0,42.0,12.0,1.0,0.0,9.0,18.0,4.0,6.0,0.0,1.0,150.0,0.0,2.0,1.0,5.0,20.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,48.0,3.0,0.0,89.0,0.0,18.0,2.0,6.0,0.0,4.0,23.0,123.0,2.0,87.0,7.0,87.0,0.0,0.0,14.0,0.0,8.0,0.0,15.0,4.0,10.0,1.0,0.0,0.0,4.0,1.0,0.0,10.0,0.0,6.0,1.0,29.0,0.0,26.0,0.0,0.0,28.0,1.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,11.0,6.0,4.0,0.0,5.0,2.0,1.0,120.0,0.0,2012-12-1
7.0,3.0,0.0,14.0,2.0,0.0,11.0,4.0,33.0,15.0,46.0,14.0,1.0,0.0,11.0,18.0,4.0,10.0,0.0,1.0,154.0,0.0,2.0,1.0,5.0,20.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,48.0,3.0,0.0,93.0,0.0,19.0,2.0,6.0,0.0,4.0,28.0,134.0,2.0,93.0,9.0,87.0,0.0,0.0,14.0,0.0,8.0,0.0,17.0,5.0,12.0,1.0,0.0,0.0,4.0,1.0,0.0,11.0,0.0,6.0,1.0,32.0,0.0,29.0,0.0,0.0,31.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,8.0,0.0,0.0,12.0,6.0,4.0,1.0,5.0,2.0,1.0,135.0,0.0,2013-1-1
7.0,3.0,0.0,15.0,2.0,0.0,11.0,4.0,35.0,16.0,49.0,15.0,1.0,0.0,11.0,19.0,5.0,12.0,0.0,1.0,162.0,0.0,2.0,1.0,5.0,20.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,49.0,3.0,0.0,96.0,0.0,20.0,2.0,6.0,0.0,4.0,32.0,141.0,3.0,97.0,9.0,90.0,0.0,0.0,15.0,0.0,8.0,0.0,19.0,5.0,14.0,1.0,0.0,0.0,4.0,1.0,0.0,12.0,0.0,6.0,1.0,33.0,0.0,29.0,0.0,0.0,31.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,8.0,0.0,0.0,13.0,6.0,4.0,1.0,5.0,2.0,1.0,140.0,0.0,2013-2-1
7.0,3.0,0.0,15.0,2.0,0.0,11.0,4.0,39.0,16.0,55.0,17.0,1.0,0.0,11.0,22.0,5.0,12.0,1.0,1.0,173.0,0.0,2.0,1.0,6.0,20.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,51.0,3.0,0.0,98.0,0.0,21.0,3.0,7.0,0.0,4.0,32.0,148.0,4.0,99.0,9.0,92.0,0.0,0.0,17.0,0.0,8.0,0.0,21.0,5.0,17.0,1.0,0.0,0.0,4.0,1.0,0.0,12.0,1.0,6.0,1.0,34.0,0.0,30.0,0.0,0.0,31.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,2.0,8.0,0.0,0.0,15.0,6.0,4.0,4.0,5.0,2.0,1.0,148.0,0.0,2013-3-1
7.0,3.0,0.0,16.0,2.0,0.0,13.0,5.0,44.0,18.0,58.0,20.0,2.0,0.0,13.0,22.0,5.0,13.0,3.0,1.0,178.0,0.0,2.0,1.0,6.0,21.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,55.0,3.0,0.0,107.0,0.0,27.0,3.0,7.0,0.0,5.0,36.0,159.0,4.0,104.0,10.0,95.0,0.0,0.0,17.0,0.0,9.0,0.0,21.0,5.0,18.0,2.0,0.0,0.0,4.0,1.0,0.0,12.0,2.0,6.0,3.0,34.0,0.0,30.0,0.0,0.0,34.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,3.0,2.0,8.0,0.0,0.0,17.0,6.0,5.0,4.0,6.0,3.0,1.0,156.0,0.0,2013-4-1
7.0,3.0,0.0,16.0,2.0,0.0,15.0,5.0,47.0,18.0,59.0,20.0,2.0,0.0,13.0,23.0,5.0,16.0,6.0,1.0,191.0,1.0,2.0,1.0,6.0,23.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,55.0,3.0,0.0,110.0,0.0,27.0,3.0,7.0,0.0,5.0,38.0,177.0,4.0,110.0,10.0,97.0,0.0,0.0,20.0,0.0,11.0,0.0,21.0,6.0,18.0,2.0,0.0,0.0,5.0,1.0,0.0,12.0,2.0,6.0,3.0,34.0,0.0,32.0,0.0,0.0,34.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,3.0,2.0,8.0,0.0,0.0,18.0,6.0,5.0,4.0,6.0,3.0,1.0,163.0,0.0,2013-5-1
8.0,3.0,0.0,17.0,2.0,0.0,16.0,5.0,49.0,18.0,63.0,21.0,2.0,0.0,14.0,25.0,6.0,21.0,7.0,1.0,213.0,1.0,2.0,1.0,6.0,23.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,56.0,3.0,0.0,111.0,0.0,28.0,3.0,7.0,0.0,6.0,40.0,197.0,4.0,114.0,11.0,97.0,0.0,0.0,20.0,0.0,11.0,0.0,21.0,6.0,21.0,2.0,0.0,0.0,5.0,1.0,0.0,12.0,2.0,7.0,3.0,35.0,0.0,33.0,0.0,0.0,34.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,4.0,2.0,8.0,0.0,0.0,19.0,6.0,5.0,4.0,6.0,3.0,1.0,173.0,0.0,2013-6-1
8.0,3.0,0.0,18.0,2.0,0.0,16.0,5.0,51.0,18.0,65.0,21.0,4.0,0.0,14.0,27.0,7.0,24.0,7.0,1.0,223.0,1.0,2.0,1.0,6.0,23.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,57.0,3.0,0.0,111.0,0.0,28.0,3.0,7.0,0.0,7.0,41.0,206.0,4.0,117.0,12.0,98.0,0.0,0.0,21.0,0.0,11.0,0.0,21.0,7.0,21.0,2.0,0.0,0.0,5.0,1.0,0.0,12.0,2.0,7.0,3.0,36.0,0.0,34.0,0.0,0.0,35.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,4.0,2.0,8.0,0.0,0.0,19.0,6.0,5.0,6.0,6.0,3.0,1.0,191.0,0.0,2013-7-1
8.0,3.0,0.0,18.0,2.0,0.0,16.0,6.0,51.0,20.0,70.0,21.0,4.0,0.0,14.0,28.0,8.0,25.0,7.0,1.0,234.0,1.0,2.0,1.0,6.0,23.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,58.0,3.0,0.0,112.0,0.0,28.0,3.0,7.0,0.0,8.0,41.0,212.0,4.0,121.0,13.0,98.0,0.0,0.0,21.0,0.0,11.0,0.0,21.0,7.0,21.0,2.0,0.0,0.0,5.0,1.0,0.0,12.0,2.0,7.0,3.0,39.0,0.0,35.0,0.0,0.0,35.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,4.0,2.0,8.0,0.0,0.0,19.0,6.0,5.0,7.0,7.0,3.0,1.0,206.0,0.0,2013-8-1
8.0,3.0,0.0,22.0,2.0,0.0,18.0,7.0,57.0,22.0,72.0,21.0,4.0,0.0,14.0,28.0,8.0,26.0,7.0,2.0,245.0,2.0,2.0,1.0,6.0,23.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,64.0,4.0,0.0,115.0,0.0,29.0,4.0,7.0,0.0,9.0,44.0,223.0,4.0,124.0,14.0,98.0,0.0,0.0,21.0,0.0,11.0,0.0,21.0,7.0,21.0,2.0,0.0,0.0,5.0,1.0,0.0,13.0,2.0,8.0,3.0,43.0,0.0,36.0,0.0,0.0,37.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,5.0,2.0,8.0,0.0,0.0,21.0,6.0,5.0,8.0,9.0,3.0,1.0,219.0,0.0,2013-9-1
8.0,3.0,0.0,23.0,2.0,0.0,19.0,7.0,58.0,25.0,74.0,21.0,4.0,0.0,14.0,28.0,8.0,27.0,7.0,3.0,252.0,2.0,2.0,1.0,6.0,24.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,65.0,4.0,0.0,121.0,0.0,30.0,4.0,7.0,0.0,10.0,44.0,239.0,4.0,130.0,15.0,98.0,0.0,0.0,21.0,0.0,11.0,0.0,21.0,7.0,21.0,2.0,0.0,0.0,5.0,1.0,0.0,13.0,2.0,8.0,3.0,44.0,0.0,39.0,0.0,0.0,37.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,5.0,2.0,8.0,0.0,0.0,21.0,6.0,5.0,9.0,10.0,3.0,1.0,226.0,0.0,2013-10-1
8.0,3.0,0.0,25.0,2.0,0.0,21.0,7.0,62.0,25.0,78.0,23.0,4.0,0.0,14.0,29.0,9.0,30.0,9.0,3.0,262.0,2.0,3.0,1.0,6.0,26.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,70.0,4.0,0.0,126.0,0.0,31.0,4.0,7.0,0.0,12.0,44.0,255.0,4.0,134.0,16.0,98.0,0.0,0.0,21.0,0.0,13.0,0.0,22.0,7.0,22.0,2.0,0.0,0.0,5.0,1.0,0.0,13.0,3.0,8.0,3.0,46.0,0.0,41.0,0.0,0.0,37.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,5.0,2.0,8.0,0.0,0.0,23.0,6.0,5.0,10.0,11.0,3.0,1.0,235.0,0.0,2013-11-1
8.0,3.0,0.0,25.0,2.0,0.0,25.0,7.0,67.0,25.0,81.0,24.0,4.0,0.0,14.0,32.0,10.0,35.0,9.0,4.0,281.0,2.0,3.0,1.0,6.0,28.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,73.0,4.0,0.0,128.0,0.0,32.0,4.0,7.0,0.0,12.0,45.0,267.0,4.0,136.0,16.0,100.0,0.0,0.0,21.0,0.0,14.0,0.0,22.0,8.0,24.0,2.0,0.0,0.0,5.0,1.0,0.0,13.0,4.0,8.0,3.0,48.0,0.0,44.0,0.0,0.0,37.0,4.0,3.0,0.0,0.0,6.0,6.0,0.0,5.0,2.0,8.0,0.0,0.0,24.0,6.0,5.0,11.0,11.0,4.0,1.0,244.0,0.0,2013-12-1
8.0,3.0,0.0,30.0,3.0,0.0,25.0,7.0,70.0,25.0,84.0,25.0,7.0,0.0,15.0,33.0,10.0,37.0,10.0,4.0,286.0,4.0,3.0,1.0,6.0,29.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,77.0,5.0,0.0,132.0,0.0,32.0,4.0,7.0,0.0,13.0,47.0,276.0,5.0,140.0,17.0,103.0,0.0,0.0,21.0,0.0,14.0,0.0,22.0,8.0,26.0,3.0,0.0,0.0,5.0,1.0,0.0,13.0,4.0,8.0,3.0,56.0,0.0,48.0,0.0,0.0,37.0,5.0,3.0,0.0,0.0,8.0,6.0,1.0,6.0,2.0,9.0,0.0,0.0,28.0,6.0,5.0,11.0,11.0,4.0,1.0,259.0,0.0,2014-1-1
9.0,3.0,0.0,31.0,4.0,0.0,26.0,7.0,75.0,26.0,86.0,25.0,8.0,0.0,15.0,34.0,10.0,37.0,13.0,4.0,294.0,4.0,3.0,1.0,6.0,31.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,82.0,7.0,0.0,146.0,0.0,33.0,4.0,7.0,0.0,13.0,52.0,284.0,5.0,141.0,17.0,106.0,0.0,0.0,21.0,0.0,14.0,4.0,23.0,9.0,27.0,3.0,0.0,0.0,6.0,1.0,0.0,13.0,5.0,8.0,3.0,58.0,0.0,52.0,0.0,0.0,38.0,5.0,3.0,0.0,0.0,9.0,6.0,1.0,6.0,2.0,10.0,0.0,0.0,29.0,6.0,5.0,11.0,11.0,4.0,1.0,263.0,0.0,2014-2-1
10.0,3.0,0.0,33.0,4.0,0.0,26.0,8.0,81.0,26.0,90.0,26.0,10.0,0.0,17.0,35.0,10.0,38.0,15.0,4.0,311.0,4.0,3.0,1.0,7.0,31.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,91.0,8.0,0.0,147.0,0.0,33.0,4.0,8.0,0.0,14.0,54.0,298.0,5.0,146.0,18.0,106.0,0.0,0.0,21.0,0.0,15.0,4.0,26.0,9.0,27.0,3.0,0.0,0.0,6.0,1.0,0.0,13.0,5.0,9.0,3.0,61.0,0.0,52.0,0.0,0.0,38.0,5.0,3.0,0.0,0.0,9.0,6.0,1.0,6.0,2.0,10.0,0.0,0.0,31.0,6.0,5.0,11.0,11.0,4.0,1.0,268.0,0.0,2014-3-1
11.0,3.0,0.0,33.0,4.0,0.0,26.0,8.0,90.0,26.0,92.0,29.0,11.0,0.0,17.0,36.0,10.0,38.0,16.0,4.0,323.0,4.0,3.0,1.0,7.0,31.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,99.0,9.0,0.0,150.0,0.0,38.0,4.0,9.0,0.0,14.0,57.0,307.0,5.0,151.0,20.0,107.0,0.0,0.0,21.0,0.0,16.0,4.0,28.0,9.0,29.0,3.0,0.0,0.0,6.0,1.0,0.0,13.0,5.0,9.0,3.0,63.0,0.0,54.0,0.0,0.0,38.0,6.0,3.0,0.0,0.0,9.0,6.0,1.0,6.0,2.0,10.0,0.0,0.0,32.0,6.0,6.0,12.0,11.0,4.0,1.0,278.0,0.0,2014-4-1
11.0,3.0,0.0,36.0,5.0,0.0,30.0,8.0,94.0,27.0,92.0,31.0,11.0,0.0,18.0,36.0,10.0,39.0,18.0,4.0,336.0,4.0,3.0,1.0,7.0,33.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,105.0,9.0,0.0,152.0,0.0,41.0,4.0,11.0,0.0,14.0,60.0,314.0,6.0,153.0,22.0,107.0,0.0,0.0,21.0,0.0,16.0,4.0,31.0,9.0,32.0,3.0,0.0,0.0,6.0,1.0,0.0,13.0,7.0,9.0,3.0,64.0,0.0,56.0,0.0,0.0,38.0,6.0,3.0,0.0,0.0,10.0,6.0,1.0,7.0,2.0,11.0,0.0,0.0,34.0,6.0,6.0,13.0,11.0,4.0,1.0,283.0,0.0,2014-5-1
12.0,3.0,0.0,37.0,5.0,0.0,32.0,8.0,100.0,28.0,92.0,32.0,17.0,0.0,18.0,36.0,10.0,41.0,19.0,4.0,344.0,5.0,3.0,1.0,7.0,34.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,112.0,10.0,0.0,160.0,0.0,44.0,4.0,11.0,2.0,15.0,62.0,326.0,6.0,156.0,22.0,116.0,0.0,0.0,21.0,0.0,17.0,4.0,32.0,9.0,35.0,3.0,0.0,0.0,6.0,1.0,0.0,13.0,9.0,9.0,3.0,66.0,0.0,60.0,0.0,0.0,38.0,6.0,3.0,0.0,0.0,10.0,7.0,2.0,7.0,2.0,11.0,0.0,0.0,38.0,6.0,6.0,13.0,11.0,5.0,1.0,287.0,0.0,2014-6-1
13.0,3.0,0.0,39.0,5.0,0.0,35.0,8.0,107.0,29.0,93.0,34.0,18.0,0.0,19.0,36.0,10.0,42.0,19.0,4.0,350.0,5.0,3.0,1.0,8.0,34.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,115.0,10.0,0.0,164.0,0.0,46.0,4.0,11.0,2.0,17.0,63.0,341.0,6.0,160.0,23.0,119.0,0.0,0.0,21.0,0.0,17.0,4.0,36.0,9.0,36.0,3.0,0.0,0.0,6.0,2.0,0.0,13.0,11.0,9.0,3.0,66.0,0.0,61.0,0.0,0.0,39.0,6.0,3.0,0.0,0.0,10.0,7.0,2.0,7.0,2.0,11.0,0.0,0.0,39.0,6.0,6.0,13.0,11.0,5.0,1.0,294.0,0.0,2014-7-1
14.0,3.0,0.0,40.0,5.0,0.0,36.0,9.0,116.0,30.0,95.0,35.0,18.0,0.0,20.0,36.0,10.0,50.0,19.0,4.0,359.0,6.0,3.0,1.0,8.0,36.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,118.0,10.0,0.0,167.0,0.0,47.0,4.0,11.0,3.0,18.0,65.0,350.0,6.0,165.0,24.0,120.0,0.0,0.0,22.0,0.0,18.0,4.0,36.0,9.0,37.0,3.0,0.0,0.0,6.0,2.0,0.0,13.0,11.0,10.0,4.0,67.0,0.0,63.0,0.0,0.0,40.0,6.0,3.0,0.0,0.0,10.0,7.0,2.0,7.0,2.0,11.0,0.0,0.0,41.0,6.0,6.0,13.0,11.0,5.0,1.0,302.0,0.0,2014-8-1
16.0,3.0,0.0,41.0,5.0,0.0,36.0,9.0,120.0,31.0,97.0,36.0,21.0,0.0,22.0,36.0,10.0,56.0,20.0,4.0,374.0,6.0,3.0,1.0,8.0,36.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,119.0,10.0,0.0,172.0,0.0,50.0,4.0,11.0,5.0,19.0,69.0,359.0,6.0,170.0,26.0,120.0,0.0,0.0,22.0,0.0,18.0,4.0,37.0,9.0,37.0,3.0,0.0,0.0,6.0,2.0,1.0,13.0,11.0,10.0,5.0,67.0,0.0,65.0,0.0,0.0,40.0,6.0,3.0,0.0,0.0,10.0,7.0,2.0,7.0,2.0,12.0,0.0,0.0,41.0,6.0,6.0,14.0,12.0,5.0,1.0,304.0,0.0,2014-9-1
16.0,3.0,0.0,41.0,6.0,0.0,36.0,9.0,123.0,31.0,103.0,36.0,23.0,0.0,22.0,37.0,11.0,56.0,22.0,4.0,382.0,8.0,3.0,1.0,9.0,38.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,123.0,10.0,0.0,178.0,0.0,50.0,4.0,11.0,5.0,20.0,69.0,369.0,6.0,172.0,27.0,123.0,0.0,0.0,22.0,0.0,18.0,4.0,38.0,9.0,39.0,3.0,0.0,0.0,6.0,2.0,1.0,13.0,11.0,10.0,5.0,68.0,0.0,69.0,0.0,0.0,40.0,7.0,3.0,0.0,0.0,10.0,7.0,2.0,8.0,2.0,12.0,0.0,0.0,42.0,7.0,6.0,14.0,12.0,5.0,1.0,308.0,0.0,2014-10-1
17.0,3.0,0.0,43.0,6.0,0.0,36.0,10.0,133.0,32.0,104.0,36.0,24.0,0.0,24.0,38.0,11.0,58.0,23.0,4.0,388.0,8.0,3.0,3.0,9.0,39.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,128.0,10.0,0.0,182.0,0.0,51.0,4.0,11.0,8.0,20.0,71.0,379.0,6.0,175.0,27.0,126.0,0.0,0.0,22.0,0.0,18.0,4.0,39.0,9.0,41.0,3.0,1.0,0.0,6.0,2.0,2.0,13.0,12.0,10.0,5.0,70.0,0.0,71.0,0.0,0.0,41.0,7.0,3.0,0.0,0.0,11.0,7.0,2.0,8.0,2.0,13.0,0.0,0.0,43.0,7.0,6.0,15.0,14.0,5.0,3.0,314.0,2.0,2014-11-1
17.0,3.0,0.0,44.0,6.0,0.0,38.0,10.0,138.0,34.0,106.0,38.0,25.0,0.0,25.0,39.0,11.0,60.0,23.0,4.0,401.0,8.0,3.0,5.0,9.0,44.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,8.0,1.0,132.0,11.0,0.0,186.0,0.0,53.0,4.0,11.0,8.0,20.0,73.0,390.0,6.0,182.0,27.0,128.0,0.0,0.0,22.0,0.0,18.0,4.0,39.0,9.0,41.0,4.0,1.0,0.0,8.0,2.0,2.0,13.0,12.0,10.0,5.0,72.0,0.0,71.0,0.0,0.0,41.0,7.0,3.0,0.0,0.0,11.0,7.0,2.0,9.0,2.0,14.0,0.0,0.0,43.0,7.0,6.0,15.0,14.0,5.0,4.0,325.0,4.0,2014-12-1
19.0,4.0,0.0,45.0,6.0,0.0,41.0,10.0,144.0,36.0,108.0,41.0,26.0,0.0,25.0,39.0,12.0,61.0,24.0,5.0,407.0,8.0,3.0,8.0,11.0,47.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,16.0,1.0,133.0,11.0,0.0,194.0,1.0,54.0,4.0,11.0,10.0,20.0,75.0,404.0,6.0,184.0,27.0,130.0,2.0,0.0,22.0,0.0,19.0,4.0,42.0,10.0,41.0,6.0,3.0,0.0,8.0,3.0,2.0,13.0,12.0,10.0,5.0,73.0,0.0,71.0,0.0,0.0,41.0,8.0,3.0,0.0,0.0,11.0,7.0,2.0,9.0,2.0,15.0,0.0,1.0,44.0,7.0,6.0,16.0,17.0,5.0,5.0,327.0,8.0,2015-1-1
19.0,4.0,0.0,48.0,6.0,0.0,43.0,10.0,153.0,37.0,109.0,43.0,26.0,0.0,26.0,40.0,12.0,63.0,25.0,5.0,422.0,8.0,4.0,8.0,12.0,50.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,16.0,1.0,140.0,11.0,0.0,198.0,1.0,55.0,4.0,12.0,11.0,20.0,77.0,416.0,8.0,187.0,32.0,133.0,2.0,0.0,22.0,0.0,19.0,4.0,43.0,10.0,42.0,6.0,3.0,0.0,8.0,3.0,2.0,13.0,13.0,11.0,5.0,75.0,0.0,74.0,0.0,0.0,41.0,9.0,3.0,0.0,0.0,12.0,7.0,2.0,9.0,2.0,15.0,0.0,1.0,45.0,7.0,6.0,16.0,17.0,6.0,5.0,330.0,8.0,2015-2-1
